"지역축제 개최계획 통합 정제 데이터 (2023~2026) | 총 4,783개 | 방문객=전년 실적값",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28
2025,전라남도,보성군,N,제48회 보성다향대축제,지역특산물,5월2일~5월6일,한국차문화공원 일원,대면,5,봄,1975,51,장기(21년↑),32,932,0,208201,208201,0,,정상,6506.3,154,,2912.5,지자체 위원회,추진위원회,보성군청
2025,전라남도,보성군,N,제12회 보성벚꽃축제,자연생태,3월31일~4월1일,문덕 백림미술관 일원,대면,3,봄,2006,20,중기(6~20년),0,20,2,3000,3000,0,,정상,,0,,,지자체 위원회,추진위원회,보성군청
2025,전라남도,보성군,N,제27회 서편제보성소리축제,문화예술,5월4일~5월6일,보성문화예술회관,대면,5,봄,1998,28,장기(21년↑),0,475,0,1000,1000,0,,정상,,0,,,지자체 위원회,추진위원회,보성군청
2025,전라남도,보성군,N,제17회 감쪽같은 보성전어축제,지역특산물,8월16일~8월17일,회천 율포솔밭해수욕장 일원,대면,8,여름,2004,22,장기(21년↑),0,100,10,3000,3000,0,,정상,,0,,,지자체 위원회,추진위원회,보성군청
2025,전라남도,보성군,N,제13회 보성동로성축제,전통역사,9월17일~9월17일,조성면 일원,대면,9,가을,2004,22,장기(21년↑),0,50,5,800,800,0,,정상,,0,,,지자체 위원회,추진위원회,보성군청
2025,전라남도,보성군,N,제1회 열선루축제,전통역사,10월17일~10월19일,보성읍 열선루공원 일원,대면,10,가을,2025,1,신규(1년),0,290,0,,,,,신규축제,,,,,지자체 위원회,추진위원회,보성군청
2025,전라남도,보성군,N,보성 국가유산 야행,문화예술,10월17일~10월19일,보성읍 일원,대면,10,가을,2025,1,신규(1년),70,21,84,,,,,신규축제,,,,30,민간 협/단체,민간/협회,보성군청
2025,전라남도,보성군,N,제21회 벌교꼬막축제,지역특산물,10월31일~11월2일,벌교읍 일원,대면,10,가을,2001,25,장기(21년↑),0,260,26,110000,110000,0,,정상,,0,,,지자체 위원회,추진위원회,보성군청
2025,전라남도,화순군,N,2025 화순 봄꽃 축제,주민화합,4월18일~4월27일,남산공원 및 꽃강길 일원,대면,4,봄,2025,1,신규(1년),0,900,0,,,,,신규축제,,,,,정부·지자체,지자체직접,화순군청
2025,전라남도,화순군,N,2025 화순 고인돌 가을꽃 축제,전통역사,10월~11월,고인돌 유적지 일원,대면,10,가을,2023,3,단기(2~5년),0,1100,0,315300,315300,0,,정상,,0,,,정부·지자체,지자체직접,화순군청
2025,전라남도,화순군,N,2025 화학산 철쭉제,주민화합,4월~5월,화학산,대면,4,봄,2008,18,중기(6~20년),0,20,0,,,,,미집계,,,,,민간 협/단체,민간/협회,화순군청
2025,전라남도,화순군,N,2025 백아산 철쭉제,주민화합,4월~5월,백아산,대면,4,봄,1999,27,장기(21년↑),0,20,0,,,,,미집계,,,,,민간 협/단체,민간/협회,화순군청
2025,전라남도,화순군,N,2025 화순운주문화축제,주민화합,10월~11월,운주사,대면,10,가을,1996,30,장기(21년↑),0,70,0,5000,5000,0,,정상,,0,,,재단(관광/문화/예술),재단법인,화순 문화관광재단
2025,전라남도,화순군,N,제38회 화순 적벽문화축제,주민화합,10월~11월,이서커뮤니티센터,대면,10,가을,1975,51,장기(21년↑),0,50,0,,,,,미집계,,,,,재단(관광/문화/예술),재단법인,화순문화관광재단
2025,전라남도,화순군,N,2025 남산공원 로컬힙 프로젝트,주민화합,4월~11월,남산공원,대면,4,봄,2025,1,신규(1년),0,100,0,,,,,신규축제,,,,,재단(관광/문화/예술),재단법인,화순 문화관광재단
2025,전라남도,장흥군,N,제18회 정남진 장흥 물축제,자연생태,7월26일~8월3일,장흥군 탐진강 및 편백숲 우드랜드 일원,대면,7,여름,2008,18,중기(6~20년),32,2092,0,658504,650004,8500,,정상,20312.6,49,,6537.5,재단(관광/문화/예술),재단법인,장흥군
2025,전라남도,장흥군,N,장흥 회령포 이순신 축제,전통역사,5월16일~5월18일,장흥군 회진항 일원,대면,5,봄,2017,9,중기(6~20년),0,250,0,6000,6000,0,,정상,,0,,,지자체 위원회,추진위원회,장흥군
2025,전라남도,장흥군,N,제22회 정남진장흥 키조개축제,지역특산물,5월2일~5월6일,장흥군 안양면 수문항,대면,5,봄,2001,25,장기(21년↑),0,50,21.5,6300,6000,300,,정상,,0,,,지자체 위원회,추진위원회,장흥군
2025,전라남도,장흥군,N,제 14회 장평 명품 호도축제,지역특산물,10월~10월,장흥군 장평면행정복지센터 및 체육공원 일원,대면,10,가을,2012,14,중기(6~20년),0,50,22,1000,1000,0,,정상,,0,,,지자체 위원회,추진위원회,장흥군
2025,전라남도,장흥군,N,제 20회 (사)전라남도 연합회 정남진 난꽃축제,문화예술,3월7일~3월8일,장흥군 실내체육관,대면,3,봄,2006,20,중기(6~20년),0,20,0,1000,1000,0,,정상,,0,,,민간 협/단체,민간/협회,장흥군
2025,전라남도,강진군,N,제53회 강진청자축제,전통역사,2월22일~3월3일,대구면 청자촌,대면,2,겨울,1973,53,장기(21년↑),0,1400,0,756092,756092,0,,정상,,0,,,지자체 위원회,추진위원회,강진군청
2025,전라남도,강진군,N,제28회 전라병영성축제,전통역사,3월28일~3월30일,병영성 일원,대면,3,봄,2018,8,중기(6~20년),0,290,0,41490,41490,0,,정상,,0,,,지자체 위원회,추진위원회,강진군청
2025,전라남도,강진군,N,제3회 강진 수국길 축제,자연생태,6월27일~6월29일,보은산 일원,대면,6,여름,2023,3,단기(2~5년),0,290,0,24513,24513,0,,정상,,0,,,지자체 위원회,추진위원회,강진군청
2025,전라남도,강진군,N,제3회 강진 하맥축제,주민화합,8월28일~8월30일,강진종합운동장 일원,대면,8,여름,2023,3,단기(2~5년),0,200,0,67183,67183,0,,정상,,0,,,지자체 위원회,추진위원회,강진군청
2025,전라남도,강진군,N,제10회 강진만춤추는갈대축제,자연생태,10월25일~11월2일,생태공원 일원,대면,10,가을,2009,17,중기(6~20년),0,800,0,147688,147688,0,,정상,,0,,,지자체 위원회,추진위원회,강진군청
2025,전라남도,해남군,N,해남 공룡대축제,문화예술,5월3일~5월5일,황산면 공룡박물관 일원,대면,5,봄,2023,3,단기(2~5년),0,600,0,72000,72000,0,,정상,,0,,,정부·지자체,지자체직접,해남군청
2025,전라남도,해남군,N,해남 미남축제,지역특산물,10월31일~11월2일,삼산면 두륜산도립공원 일원,대면,10,가을,2019,7,중기(6~20년),0,850,0,238000,238000,0,,정상,,0,,,지자체 위원회,추진위원회,해남군청
2025,전라남도,해남군,N,땅끝해남 해넘이해맞이 축제,자연생태,12월31일~1월1일,송지면 땅끝 관광지 일원,대면,12,겨울,1995,31,장기(21년↑),0,130,0,,,,,정상,,,,,정부·지자체,지자체직접,해남군청
2025,전라남도,해남군,N,해남 새봄새김치 담기 축제,지역특산물,3월~3월,문내면 우수영관광지 일원,대면,3,봄,2024,2,단기(2~5년),0,20,0,500,0,500,,정상,,,,,민간 협/단체,민간/협회,해남군청
2025,전라남도,해남군,N,달마고도 힐링축제,자연생태,3월22일~3월22일,송지면 달마고도 일원,대면,3,봄,2018,8,중기(6~20년),0,80,0,5000,5000,0,,정상,,0,,,정부·지자체,지자체직접,해남군청
2025,전라남도,해남군,N,흑석산 소풍힐링축제,자연생태,4월25일~4월26일,계곡면 가학리 1 일원,대면,4,봄,2021,5,단기(2~5년),0,20,0,800,800,0,,정상,,0,,,민간 협/단체,민간/협회,해남군청
2025,전라남도,해남군,N,황산 연호보리축제,지역특산물,4월26일~4월26일,황산면 원금길 162-14,대면,4,봄,2024,2,단기(2~5년),0,10,0,1000,1000,0,,정상,,0,,,민간 협/단체,민간/협회,해남군청
2025,전라남도,해남군,N,두륜산 왕벚꽃나무 막걸리축제,지역특산물,4월11일~4월12일,삼산면 대흥사 일원,대면,4,봄,2025,1,신규(1년),0,10,0,,,,,신규축제,,,,,민간 협/단체,민간/협회,해남군청
2025,전라남도,해남군,N,옥천 무궁화축제,전통역사,9월5일~9월6일,옥천면 무궁화주차장 일원,대면,9,가을,2018,8,중기(6~20년),0,15,0,440,440,0,,정상,,0,,,민간 협/단체,민간/협회,해남군청
2025,전라남도,해남군,N,해남 캠핑관광박람회,문화예술,10월17일~10월19일,오시아노 관광단지 일원,대면,10,가을,2022,4,단기(2~5년),0,450,0,49500,49500,0,,정상,,0,,,정부·지자체,지자체직접,해남군청
2025,전라남도,해남군,N,북평 용줄다리기 축제,전통역사,10월~10월,북평면 힐링공원 일원,대면,10,가을,2010,16,중기(6~20년),0,25,0,800,800,0,,정상,,0,,,민간 협/단체,민간/협회,해남군청
2025,전라남도,해남군,N,화원 오시아노 해넘이축제,자연생태,12월31일~12월31일,화원 오시아노관광단지 일원,대면,12,겨울,2019,7,중기(6~20년),0,15,5,,,,,정상,,,,,민간 협/단체,민간/협회,해남군청
2025,전라남도,해남군,N,북일 오소재해맞이축제,자연생태,12월31일~1월1일,북일면 흥촌리 산117-6 일원,대면,12,겨울,2018,8,중기(6~20년),0,13,1,,,,,정상,,,,,민간 협/단체,민간/협회,해남군청
2025,전라남도,영암군,N,제26회 영암왕인문화축제,문화예술,3월29일~4월6일,왕인박사유적지 일원,대면,3,봄,1997,29,장기(21년↑),32,1569,0,,,,,미집계,,,,4903.1,재단(관광/문화/예술),재단법인,영암군청
2025,전라남도,영암군,N,월출산 국화축제,자연생태,11월1일~11월16일,월출산기찬랜드,대면,11,가을,2009,17,중기(6~20년),0,600,0,163706,163706,0,,정상,,0,,,정부·지자체,지자체직접,영암군청
2025,전라남도,영암군,N,마한문화축제,전통역사,4월25일~4월26일,마한문화공원,대면,4,봄,2015,11,중기(6~20년),0,150,0,,,,,미집계,,,,,재단(관광/문화/예술),재단법인,영암군청
2025,전라남도,영암군,N,영암무화과축제,지역특산물,8월~8월,삼호읍,대면,8,여름,1997,29,장기(21년↑),0,100,50,50000,50000,0,,정상,,0,,,정부·지자체,지자체직접,영암군청
2025,전라남도,무안군,N,2025 무안겨울숭어축제,지역특산물,1월18일~1월19일,양간다리 수산시장 일원,대면,1,겨울,2023,3,단기(2~5년),0,150,0,13169,13169,0,,정상,,0,,,정부·지자체,지자체직접,무안군
2025,전라남도,무안군,N,제11회 황토갯벌축제,자연생태,5월10일~5월25일,무안황토갯벌랜드 일원,대면,5,봄,2013,13,중기(6~20년),0,300,0,35179,35179,0,,정상,,0,,,정부·지자체,지자체직접,무안군
2025,전라남도,무안군,N,제28회 무안연꽃축제,자연생태,6월26일~6월29일,회산백련지 일원,대면,6,여름,1997,29,장기(21년↑),0,500,0,87000,87000,0,,정상,,0,,,정부·지자체,지자체직접,무안군
2025,전라남도,무안군,N,2025 무안갯벌낙지축제,지역특산물,10월25일~10월26일,낙지골목 일원,대면,10,가을,2023,3,단기(2~5년),0,150,0,17391,17391,0,,정상,,0,,,지자체 위원회,추진위원회,무안군
2025,전라남도,무안군,N,제5회 무안YD 페스티벌,문화예술,11월14일~11월16일,남악중앙공원 일원,대면,11,가을,2019,7,중기(6~20년),0,700,0,98800,98800,0,,정상,,0,,,민간 협/단체,민간/협회,무안군
2025,전라남도,함평군,N,제27회 함평나비대축제,문화예술,4월25일~5월6일,함평엑스포공원,대면,4,봄,1999,27,장기(21년↑),0,1386,0,185505,185505,0,,정상,,0,,,재단(관광/문화/예술),재단법인,함평군
2025,전라남도,함평군,N,제26회 함평모악산 꽃무릇축제,자연생태,9월~10월,모악산 꽃무릇공원,대면,9,가을,2000,26,장기(21년↑),0,300,0,23087,23087,0,,정상,,0,,,재단(관광/문화/예술),재단법인,함평군
2025,전라남도,함평군,N,2025 대한민국 국향대전,문화예술,10월~11월,함평엑스포공원,대면,10,가을,2004,22,장기(21년↑),0,1159,0,160424,160424,0,,정상,,0,,,재단(관광/문화/예술),재단법인,함평군
2025,전라남도,함평군,N,2025 함평 겨울빛축제,문화예술,11월~12월,함평엑스포공원,대면,11,가을,2024,2,단기(2~5년),0,200,0,81107,81107,0,,정상,,0,,,재단(관광/문화/예술),재단법인,함평군
2025,전라남도,영광군,N,제11회 영광찰보리문화축제,자연생태,5월~5월,군남면 지내들 돌탑공원,대면,5,봄,2011,15,중기(6~20년),0,51,30,15000,15000,0,,정상,,0,,,지자체 위원회,추진위원회,영광군청
2025,전라남도,영광군,N,2025 영광법성포단오제,문화예술,5월29일~6월1일,단오제보존회 전수교육관 일원,대면,5,봄,,,미상,0,264,150,85344,85244,100,,정상,,0,,,민간 협/단체,민간/협회,영광군청
2025,전라남도,영광군,N,제25회 영광불갑산상사화축제,자연생태,9월~9월,불갑산관광지 일원,대면,9,가을,2001,25,장기(21년↑),0,510,55,240837,240537,300,,정상,,0,,,지자체 위원회,추진위원회,영광군청
2025,전라남도,장성군,N,제24회 장성 황룡강 (洪)길동무 꽃길 축제,자연생태,5월10일~5월11일,황룡강변 일원,대면,5,봄,1999,27,장기(21년↑),0,400,0,177634,177634,0,,정상,,0,,,지자체 위원회,추진위원회,장성군청
2025,전라남도,장성군,N,어울림음악회,주민화합,7월~7월,상무평화공원,대면,7,여름,2023,3,단기(2~5년),0,100,0,8737,8737,0,,정상,,0,,,정부·지자체,지자체직접,장성군청
2025,전라남도,장성군,N,2025 장성 황룡강 가을꽃 축제,자연생태,10월18일~10월26일,황룡강변 일원,대면,10,가을,2015,11,중기(6~20년),0,500,0,578910,578910,0,,정상,,0,,,지자체 위원회,추진위원회,장성군청
2025,전라남도,완도군,N,2025 청산도슬로걷기축제,자연생태,4월5일~5월4일,청산도 일원,대면,4,봄,2009,17,중기(6~20년),0,290,0,33551,33551,0,,정상,,0,,,지자체 위원회,추진위원회,완도군
2025,전라남도,완도군,N,2025 완도장보고수산물축제,지역특산물,5월3일~5월6일,완도 해변공원 및 완도 해양치유센터 일원,대면,5,봄,1996,30,장기(21년↑),0,900,0,37000,37000,0,,정상,,0,,,지자체 위원회,추진위원회,완도군
2025,전라남도,완도군,N,2025 청정완도 가을섬 여행,자연생태,10월~10월,완도 해변공원 및 완도 해양치유센터 일원,대면,10,가을,2015,11,중기(6~20년),0,200,0,12155,12155,0,,정상,,0,,,지자체 위원회,추진위원회,완도군
2025,전라남도,진도군,N,제45회 진도신비의바닷길축제,자연생태,3월29일~4월1일,고군면 신비의 바닷길74,대면,3,봄,1978,48,장기(21년↑),0,910,0,43550,42850,700,,정상,,0,,,지자체 위원회,추진위원회,진도군청
2025,전라남도,진도군,N,2025 보배섬 진도 유채꽃 축제,자연생태,4월11일~4월13일,조도면 관매도리,대면,4,봄,2024,2,단기(2~5년),0,88,0,10232,10232,0,,정상,,0,,,지자체 위원회,추진위원회,진도군청
2025,전라남도,진도군,N,2025 대한민국진도개페스티벌,지역특산물,5월~5월,진도읍 진도개테마파크일원,대면,5,봄,2012,14,중기(6~20년),0,200,0,34000,34000,0,,정상,,0,,,정부·지자체,지자체직접,진도군청
2025,전라남도,진도군,N,2025 보배섬 진도 문화예술제,문화예술,10월~10월,진도읍 향토문화회관일원,대면,10,가을,2012,14,중기(6~20년),0,120,0,10000,10000,0,,정상,,0,,,민간 협/단체,민간/협회,진도군청
2025,전라남도,진도군,N,2025 보배섬 국화축제,자연생태,10월~11월,진도읍 진도개테마파크일원,대면,10,가을,2024,2,단기(2~5년),0,400,0,72000,72000,0,,정상,,0,,,정부·지자체,지자체직접,
2025,전라남도,신안군,N,2025 섬 홍매화축제,자연생태,3월7일~3월9일,1004섬 튤립·홍매화정원,대면,3,봄,2025,1,신규(1년),0,30,0,,,,,신규축제,,,,,지자체 위원회,추진위원회,신안군청
2025,전라남도,신안군,N,2025년 섬 수선화축제,자연생태,3월28일~4월6일,선도 수선화정원,대면,3,봄,2019,7,중기(6~20년),0,10,70,20156,20156,0,,정상,,0,,,지자체 위원회,추진위원회,신안군청
2025,전라남도,신안군,N,2025 섬 튤립축제,자연생태,4월4일~4월13일,1004섬 튤립·홍매화정원,대면,4,봄,2008,18,중기(6~20년),0,80,0,84631,84631,0,,정상,,0,,,지자체 위원회,추진위원회,신안군청
2025,전라남도,신안군,N,2025년 팔금 섬 유채꽃축제,자연생태,4월16일~4월25일,팔금 장목주차장 일원,대면,4,봄,2023,3,단기(2~5년),0,40,0,,,,,정상,,,,,지자체 위원회,추진위원회,신안군청
2025,전라남도,신안군,N,섬 간재미축제,지역특산물,4월19일~4월20일,도초 수국정원일원,대면,4,봄,2013,13,중기(6~20년),0,52,0,1580,1580,0,,정상,,0,,,지자체 위원회,추진위원회,신안군청
